customer_id,age,gender,date,location,num_items,avg_price
48230,45.0,M,4/6/23,"1550 Nashville Rd, Franklin, KY 42134",9.0,3.09
74929,45.0,M,4/6/23,"1133 East-West Connector, Austell, GA 30106",6.0,6.03
41602,30.0,M,4/6/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",11.0,3.89
42326,39.0,M,4/6/23,"1015 TX-80, San Marcos, TX 78666",10.0,12.05
61260,37.0,M,4/7/23,"200 Walmart Way, Avon, IN 46123",10.0,8.74
62969,28.0,F,4/7/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9.0,8.47
53312,39.0,F,4/7/23,"1550 Nashville Rd, Franklin, KY 42134",17.0,10.82
58294,34.0,F,4/7/23,"204 N Anderson Ln, Hendersonville, TN 37075",4.0,7.64
45674,37.0,M,4/7/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",14.0,3.84
53231,25.0,M,4/7/23,"5800 W 10th St, Indianapolis, IN 46224",12.0,4.98
34368,32.0,F,4/7/23,"1801 W Main St, West Plains, MO 65775",17.0,11.11
47765,25.0,F,4/7/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",11.0,11.61
45526,37.0,F,4/7/23,"4424 Lebanon Pike, Hermitage, TN 37076",16.0,8.84
53026,39.0,F,4/7/23,"1600 Montclair Rd, Birmingham, AL 35210",9.0,5.3
40216,40.0,F,4/7/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",11.0,16.44
59694,31.0,F,4/7/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",13.0,11.97
57589,18.0,F,4/7/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",5.0,4.78
56453,39.0,F,4/7/23,"585 N State St, Lindon, UT 84042",12.0,13.37
46919,25.0,F,4/7/23,"1900 S 1st St, Artesia, NM 88210",9.0,4.65
49255,18.0,M,4/7/23,"340 Norman Dr, Valdosta, GA 31601",10.0,8.58
68522,29.0,M,4/7/23,"615 S Cumberland St, Lebanon, TN 37087",9.0,9.1
34158,40.0,M,4/7/23,"765 Hurst St, Center, TX 75935",7.0,6.17
49734,46.0,M,4/7/23,"9248 Parkway E, Birmingham, AL 35206",6.0,6.38
57818,31.0,F,4/7/23,"204 N Anderson Ln, Hendersonville, TN 37075",10.0,9.44
54770,35.0,M,4/7/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",9.0,3.71
55562,33.0,F,4/7/23,"4424 Lebanon Pike, Hermitage, TN 37076",8.0,8.85
61618,33.0,M,4/7/23,"2400 W Picacho Ave, Las Cruces, NM 88007",17.0,4.62
44742,29.0,F,4/8/23,"150 Altama Connector, Brunswick, GA 31525",15.0,7.4
47186,38.0,F,4/8/23,"1725 New Hope Church Rd, Raleigh, NC 27609",7.0,3.95
52855,27.0,M,4/8/23,"3550 S Stewart Ave, Springfield, MO 65807",12.0,12.43
51990,39.0,M,4/8/23,"4424 Lebanon Pike, Hermitage, IL 37076",17.0,10.43
61486,35.0,F,4/8/23,"77 Green Acres Rd S, Valley Stream, NY 11581",8.0,6.86
65646,35.0,M,4/8/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",8.0,10.37
59638,34.0,F,4/8/23,"3550 S Stewart Ave, Springfield, MO 65807",14.0,9.65
61631,49.0,M,4/8/23,"150 Altama Connector, Brunswick, GA 31525",12.0,6.06
48050,53.0,F,4/8/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",16.0,5.64
54082,39.0,F,4/8/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",6.0,3.65
65380,38.0,M,4/8/23,"1015 TX-80, San Marcos, TX 78666",7.0,11.98
43943,35.0,F,4/8/23,"5469 S Redwood Rd, Taylorsville, UT 84123",9.0,8.53
40601,38.0,M,4/8/23,"350 Hope Ave, Salt Lake City, UT 84115",15.0,7.47
43466,21.0,F,4/8/23,"1133 East-West Connector, Austell, GA 30106",9.0,2.63
29180,19.0,F,4/8/23,"4848 900 W, Riverdale, UT 84405",12.0,2.33
46149,19.0,F,4/8/23,"79295 CA-111, La Quinta, CA 92253",2.0,3.7
42956,30.0,F,4/8/23,"2465 Hempstead Tpke, East Meadow, NY 11554",13.0,9.15
44827,45.0,M,4/8/23,"1133 East-West Connector, Austell, GA 30106",10.0,12.6
53072,18.0,M,4/8/23,"340 Norman Dr, Valdosta, GA 31601",11.0,6.25
49963,35.0,F,4/8/23,"79295 CA-111, La Quinta, CA 92253",16.0,7.44
67976,21.0,F,4/8/23,"6586 GA-40, St. Marys, GA 31558",13.0,22.2
21277,29.0,F,4/8/23,"1900 S 1st St, Artesia, NM 88210",14.0,6.57
46907,33.0,F,4/8/23,"2100 Vista Way, Oceanside, CA 92054",13.0,17.91
45636,23.0,M,4/8/23,"77 Green Acres Rd S, Valley Stream, NY 11581",20.0,6.92
56819,41.0,F,4/8/23,"2110 W Walnut St, Rogers, AR 72756",12.0,13.75
54296,24.0,F,4/8/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",8.0,13.79
46652,34.0,F,4/8/23,"2800 NC-24 #87, Cameron, NC 28326",15.0,6.58
41602,36.0,M,4/8/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",12.0,10.96
43373,27.0,F,4/9/23,"2800 NC-24 #87, Cameron, NC 28326",13.0,3.17
44754,52.0,F,4/9/23,"2100 Vista Way, Oceanside, CA 92054",11.0,3.81
30062,26.0,F,4/9/23,"6586 GA-40, St. Marys, GA 31558",10.0,2.09
51920,36.0,F,4/9/23,"1133 East-West Connector, Austell, GA 30106",10.0,8.33
33848,26.0,F,4/9/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",5.0,6.95
49014,48.0,M,4/9/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",8.0,6.83
61692,33.0,M,4/9/23,"2100 Chapel Hill Rd, Columbia, MO 65201",9.0,7.21
49342,49.0,M,4/9/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",17.0,5.0
55366,30.0,M,4/9/23,"200 Walmart Way, Avon, IN 46123",10.0,10.51
30017,38.0,F,4/9/23,"1900 S 1st St, Artesia, NM 88210",5.0,8.68
45636,46.0,M,4/9/23,"2465 Hempstead Tpke, East Meadow, NY 11554",9.0,10.86
50602,43.0,F,4/9/23,"150 Altama Connector, Brunswick, GA 31525",10.0,3.57
25283,41.0,F,4/9/23,"2100 Chapel Hill Rd, Columbia, MO 65201",16.0,7.4
55974,38.0,F,4/9/23,"915 E Randol Mill Rd, Arlington, TX 76011",10.0,7.11
58657,37.0,F,4/9/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",10.0,5.5
53801,29.0,M,4/9/23,"340 Norman Dr, Valdosta, GA 31601",14.0,11.88
44359,25.0,M,4/9/23,"2110 W Walnut St, Rogers, AR 72756",15.0,6.76
55219,24.0,F,4/9/23,"1015 TX-80, San Marcos, TX 78666",13.0,4.43
53213,36.0,M,4/9/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",9.0,10.93
39772,35.0,F,4/9/23,"340 Norman Dr, Valdosta, GA 31601",9.0,5.58
52673,22.0,F,4/9/23,"79295 CA-111, La Quinta, CA 92253",11.0,10.72
45655,32.0,F,4/10/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",11.0,7.88
29582,35.0,F,4/10/23,"1133 East-West Connector, Austell, GA 30106",17.0,7.7
55689,47.0,M,4/10/23,"5450 New Hope Commons Dr, Durham, NC 27707",9.0,6.91
57999,26.0,F,4/10/23,"1550 Nashville Rd, Franklin, KY 42134",18.0,4.85
54891,58.0,M,4/10/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",8.0,5.82
51109,44.0,F,4/10/23,"1600 Montclair Rd, Birmingham, AL 35210",7.0,16.59
53216,31.0,F,4/10/23,"915 E Randol Mill Rd, Arlington, TX 76011",12.0,8.38
55296,32.0,F,4/10/23,"2100 Vista Way, Oceanside, CA 92054",4.0,3.93
33305,23.0,M,4/10/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",14.0,7.34
50102,29.0,F,4/10/23,"1900 S 1st St, Artesia, NM 88210",9.0,6.97
42815,18.0,M,4/10/23,"406 S Walton Blvd, Bentonville, AR 72712",15.0,11.66
61484,41.0,M,4/10/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",6.0,11.86
37232,36.0,M,4/10/23,"1133 East-West Connector, Austell, GA 30106",14.0,5.89
51664,18.0,F,4/10/23,"9248 Parkway E, Birmingham, AL 35206",11.0,5.09
34768,21.0,M,4/10/23,"6586 GA-40, St. Marys, GA 31558",11.0,3.64
42271,28.0,M,4/10/23,"304 S Rockwood Dr, Cabot, AR 72023",9.0,7.02
41724,42.0,M,4/10/23,"765 Hurst St, Center, TX 75935",11.0,9.67
55597,29.0,F,4/10/23,"350 Hope Ave, Salt Lake City, UT 84115",9.0,9.17
61792,48.0,F,4/11/23,"5335 US-280, Birmingham, AL 35242",9.0,7.62
56215,21.0,M,4/11/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",4.0,9.45
46208,35.0,F,4/11/23,"585 N State St, Lindon, UT 84042",17.0,8.77
49786,27.0,F,4/11/23,"1600 Montclair Rd, Birmingham, AL 35210",13.0,6.93
54865,37.0,F,4/11/23,"1725 New Hope Church Rd, Raleigh, NC 27609",10.0,5.24
43548,26.0,M,4/11/23,"175 Outer Loop, Louisville, KY 40214",8.0,4.1
56339,39.0,M,4/11/23,"2461 E Gulf To Lake Hwy, Inverness, FL 34453",15.0,10.74
45963,35.0,M,4/11/23,"1725 New Hope Church Rd, Raleigh, NC 27609",14.0,2.88
53436,18.0,F,4/11/23,"2901 Central Ave, Columbus, IN 47201",15.0,7.78
32369,35.0,M,4/11/23,"77 Green Acres Rd S, Valley Stream, NY 11581",11.0,9.71
42846,28.0,F,4/11/23,"8151 E Washington St, Indianapolis, IN 46219",16.0,10.58
51979,37.0,M,4/11/23,"3550 S Stewart Ave, Springfield, MO 65807",10.0,6.81
55562,45.0,M,4/11/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",12.0,2.56
55467,38.0,M,4/11/23,"1650 TX-351, Abilene, TX 79601",15.0,5.51
44263,41.0,F,4/11/23,"915 E Randol Mill Rd, Arlington, TX 76011",11.0,7.09
69647,30.0,M,4/11/23,"340 Norman Dr, Valdosta, GA 31601",11.0,11.04
55725,29.0,M,4/11/23,"765 Hurst St, Center, TX 75935",11.0,4.87
46751,30.0,M,4/11/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",16.0,14.62
47906,40.0,F,4/11/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",9.0,5.26
44241,48.0,F,4/11/23,"1015 TX-80, San Marcos, TX 78666",9.0,4.7
45793,46.0,M,4/11/23,"1550 Nashville Rd, Franklin, KY 42134",7.0,6.13
61618,37.0,M,4/11/23,"2400 W Picacho Ave, Las Cruces, NM 88007",15.0,7.61
67269,53.0,M,4/11/23,"2400 W Picacho Ave, Las Cruces, NM 88007",6.0,7.64
46114,40.0,M,4/12/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",12.0,10.79
57660,38.0,M,4/12/23,"406 S Walton Blvd, Bentonville, AR 72712",9.0,9.05
55906,39.0,M,4/12/23,"1600 Montclair Rd, Birmingham, AL 35210",20.0,4.11
47823,31.0,M,4/12/23,"141 Washington Ave Ext, Albany, NY 12205",17.0,4.94
56748,58.0,F,4/12/23,"204 N Anderson Ln, Hendersonville, TN 37075",7.0,4.93
49814,20.0,M,4/12/23,"340 Norman Dr, Valdosta, GA 31601",18.0,9.31
64027,45.0,M,4/12/23,"1650 TX-351, Abilene, TX 79601",10.0,1.99
57942,38.0,F,4/12/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9.0,7.46
46331,31.0,F,4/12/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",13.0,4.87
39772,36.0,M,4/12/23,"1133 East-West Connector, Austell, GA 30106",9.0,6.49
57999,30.0,M,4/12/23,"2988 Burkesville Rd, Columbia, KY 42728",10.0,8.82
47790,35.0,M,4/12/23,"8151 E Washington St, Indianapolis, IN 46219",13.0,15.5
55150,35.0,M,4/12/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",12.0,15.02
43773,35.0,F,4/12/23,"304 S Rockwood Dr, Cabot, AR 72023",18.0,12.67
42515,36.0,F,4/12/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",13.0,4.18
51965,41.0,F,4/12/23,"6586 GA-40, St. Marys, GA 31558",10.0,8.91
56779,31.0,F,4/12/23,"765 Hurst St, Center, TX 75935",4.0,10.01
43499,33.0,F,4/12/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",14.0,14.2
51833,18.0,M,4/13/23,"350 Hope Ave, Salt Lake City, UT 84115",15.0,5.59
47410,41.0,M,4/13/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",12.0,11.64
61581,42.0,F,4/13/23,"6586 GA-40, St. Marys, GA 31558",11.0,9.32
53287,44.0,M,4/13/23,"340 Norman Dr, Valdosta, GA 31601",11.0,14.45
64960,32.0,F,4/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",14.0,5.94
49641,31.0,F,4/13/23,"5469 S Redwood Rd, Taylorsville, UT 84123",17.0,5.99
50715,38.0,M,4/13/23,"79295 CA-111, La Quinta, CA 92253",16.0,12.08
28466,44.0,M,4/13/23,"1650 TX-351, Abilene, TX 79601",12.0,3.87
49744,28.0,F,4/13/23,"915 E Randol Mill Rd, Arlington, TX 76011",9.0,5.75
52436,44.0,F,4/13/23,"4424 Lebanon Pike, Hermitage, IL 37076",9.0,8.04
42719,27.0,F,4/13/23,"1650 TX-351, Abilene, TX 79601",10.0,10.84
77201,21.0,M,4/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",9.0,10.75
58527,44.0,F,4/13/23,"615 S Cumberland St, Lebanon, AL 37087",6.0,3.3
59826,38.0,M,4/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",2.0,3.13
51307,29.0,M,4/13/23,"1000 W Nifong Blvd, Columbia, MO 65203",10.0,6.57
63736,21.0,M,4/13/23,"5335 US-280, Birmingham, AL 35242",8.0,2.56
58576,45.0,F,4/13/23,"1000 W Nifong Blvd, Columbia, MO 65203",20.0,5.85
67553,52.0,F,4/13/23,"2465 Hempstead Tpke, East Meadow, NY 11554",7.0,10.7
54591,32.0,M,4/13/23,"32225 Temecula Pkwy, Temecula, CA 92592",7.0,3.2
56329,29.0,F,4/13/23,"2901 Central Ave, Columbus, IN 47201",12.0,11.09
41915,32.0,F,4/13/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",9.0,7.4
51222,37.0,M,4/13/23,"2988 Burkesville Rd, Columbia, KY 42728",12.0,9.31
54599,22.0,F,4/13/23,"32225 Temecula Pkwy, Temecula, CA 92592",5.0,9.85
37100,40.0,F,4/13/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",12.0,6.71
51731,43.0,F,4/13/23,"1015 TX-80, San Marcos, TX 78666",5.0,6.31
41088,32.0,M,4/13/23,"150 Altama Connector, Brunswick, GA 31525",12.0,2.27
56387,30.0,M,4/13/23,"1900 S 1st St, Artesia, NM 88210",12.0,5.84
70133,34.0,F,4/13/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",7.0,2.78
56329,49.0,M,4/14/23,"2901 Central Ave, Columbus, IN 47201",14.0,6.83
59191,49.0,M,4/14/23,"32225 Temecula Pkwy, Temecula, CA 92592",12.0,13.98
45731,43.0,M,4/14/23,"2110 W Walnut St, Rogers, AR 72756",14.0,3.0
66324,29.0,M,4/14/23,"5450 New Hope Commons Dr, Durham, NC 27707",11.0,8.44
52131,38.0,M,4/14/23,"2465 Hempstead Tpke, East Meadow, NY 11554",9.0,4.75
45467,33.0,M,4/14/23,"1801 W Main St, West Plains, MO 65775",9.0,7.4
40956,23.0,F,4/14/23,"150 Altama Connector, Brunswick, GA 31525",15.0,5.15
59826,32.0,F,4/14/23,"204 N Anderson Ln, Hendersonville, TN 37075",16.0,6.18
55296,30.0,F,4/14/23,"32225 Temecula Pkwy, Temecula, CA 92592",12.0,8.88
44243,41.0,M,4/14/23,"4424 Lebanon Pike, Hermitage, IL 37076",8.0,11.89
70060,56.0,F,4/14/23,"2465 Hempstead Tpke, East Meadow, NY 11554",6.0,8.45
67654,38.0,F,4/14/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",13.0,5.64
56380,21.0,M,4/14/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",13.0,6.98
58604,29.0,M,4/14/23,"150 Altama Connector, Brunswick, GA 31525",13.0,3.05
34862,19.0,F,4/14/23,"2465 Hempstead Tpke, East Meadow, NY 11554",8.0,4.73
62004,31.0,M,4/14/23,"1650 TX-351, Abilene, TX 79601",7.0,12.5
30245,52.0,F,4/14/23,"2988 Burkesville Rd, Columbia, KY 42728",10.0,8.02
39852,43.0,M,4/14/23,"6586 GA-40, St. Marys, GA 31558",6.0,14.98
53801,18.0,M,4/14/23,"6586 GA-40, St. Marys, GA 31558",12.0,5.67
61950,25.0,M,4/14/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",9.0,5.59
54732,34.0,F,4/14/23,"615 S Cumberland St, Lebanon, AL 37087",6.0,5.23
47186,18.0,M,4/14/23,"1725 New Hope Church Rd, Raleigh, NC 27609",14.0,8.3
53918,33.0,F,4/14/23,"2100 Chapel Hill Rd, Columbia, MO 65201",6.0,6.89
48387,35.0,F,4/14/23,"765 Hurst St, Center, TX 75935",12.0,5.58
62776,47.0,M,4/14/23,"2988 Burkesville Rd, Columbia, KY 42728",7.0,8.44
51965,32.0,F,4/14/23,"1133 East-West Connector, Austell, GA 30106",9.0,3.75
34743,36.0,M,4/14/23,"1000 W Nifong Blvd, Columbia, MO 65203",14.0,8.68
73146,30.0,F,4/14/23,"1550 Nashville Rd, Franklin, KY 42134",14.0,15.45
62210,44.0,F,4/15/23,"204 N Anderson Ln, Hendersonville, TN 37075",12.0,4.85
49652,28.0,M,4/15/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",10.0,12.92
34848,57.0,M,4/15/23,"2465 Hempstead Tpke, East Meadow, NY 11554",12.0,8.1
50616,25.0,M,4/15/23,"1650 TX-351, Abilene, TX 79601",15.0,6.47
51848,38.0,F,4/15/23,"2901 Central Ave, Columbus, IN 47201",10.0,14.08
50281,35.0,M,4/15/23,"585 N State St, Lindon, UT 84042",10.0,6.7
45538,32.0,M,4/15/23,"1801 W Main St, West Plains, MO 65775",11.0,9.95
60941,29.0,F,4/15/23,"615 S Cumberland St, Lebanon, TN 37087",10.0,5.65
43473,32.0,M,4/15/23,"175 Outer Loop, Louisville, KY 40214",13.0,4.32
52671,25.0,F,4/15/23,"6586 GA-40, St. Marys, GA 31558",13.0,22.66
44899,38.0,M,4/15/23,"2100 Chapel Hill Rd, Columbia, MO 65201",10.0,16.66
41053,19.0,M,4/15/23,"32225 Temecula Pkwy, Temecula, CA 92592",13.0,7.68
43762,38.0,F,4/15/23,"2110 W Walnut St, Rogers, AR 72756",11.0,2.59
58254,29.0,F,4/15/23,"5335 US-280, Birmingham, AL 35242",19.0,5.12
57479,37.0,F,4/15/23,"5800 W 10th St, Indianapolis, IN 46224",11.0,9.66
57388,26.0,M,4/15/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",7.0,6.98
54621,50.0,M,4/15/23,"8151 E Washington St, Indianapolis, IN 46219",17.0,13.28
51864,28.0,M,4/15/23,"141 Washington Ave Ext, Albany, NY 12205",15.0,5.51
54137,35.0,M,4/15/23,"2461 E Gulf To Lake Hwy, Inverness, FL 34453",11.0,5.2
20786,28.0,F,4/15/23,"200 Walmart Way, Avon, IN 46123",11.0,8.91
64960,33.0,M,4/15/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",14.0,13.27
52935,23.0,F,4/15/23,"200 Walmart Way, Avon, IN 46123",11.0,13.83
46118,45.0,M,4/15/23,"204 N Anderson Ln, Hendersonville, TN 37075",14.0,5.94
65432,42.0,M,4/15/23,"340 Norman Dr, Valdosta, GA 31601",15.0,6.9
37723,37.0,M,4/15/23,"304 S Rockwood Dr, Cabot, AR 72023",9.0,4.32
63821,24.0,M,4/15/23,"4424 Lebanon Pike, Hermitage, TN 37076",8.0,9.74
81931,41.0,F,4/16/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",8.0,13.31
47311,43.0,M,4/16/23,"2100 Chapel Hill Rd, Columbia, MO 65201",7.0,9.11
56585,42.0,M,4/16/23,"175 Outer Loop, Louisville, KY 40214",11.0,8.71
56982,23.0,M,4/16/23,"4424 Lebanon Pike, Hermitage, IL 37076",13.0,6.61
50570,18.0,F,4/16/23,"1650 TX-351, Abilene, TX 79601",8.0,4.56
53216,25.0,F,4/16/23,"915 E Randol Mill Rd, Arlington, TX 76011",8.0,7.36
48096,52.0,M,4/16/23,"2110 W Walnut St, Rogers, AR 72756",15.0,5.43
53570,58.0,F,4/16/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",11.0,13.12
47513,51.0,F,4/16/23,"1900 S 1st St, Artesia, NM 88210",11.0,11.93
41731,18.0,F,4/16/23,"77 Green Acres Rd S, Valley Stream, NY 11581",14.0,7.51
54190,35.0,F,4/16/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",10.0,8.85
47499,33.0,F,4/16/23,"615 S Cumberland St, Lebanon, TN 37087",11.0,5.67
54070,25.0,F,4/16/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",12.0,6.43
59640,34.0,M,4/16/23,"1133 East-West Connector, Austell, GA 30106",6.0,14.79
56380,29.0,F,4/16/23,"1900 S 1st St, Artesia, NM 88210",14.0,6.13
40253,43.0,F,4/16/23,"204 N Anderson Ln, Hendersonville, TN 37075",10.0,8.72
50210,45.0,F,4/16/23,"915 E Randol Mill Rd, Arlington, TX 76011",12.0,19.8
46835,40.0,F,4/16/23,"1133 East-West Connector, Austell, GA 30106",17.0,11.12
39919,37.0,F,4/16/23,"5335 US-280, Birmingham, AL 35242",6.0,9.25
49758,23.0,M,4/16/23,"150 Altama Connector, Brunswick, GA 31525",13.0,5.7
70615,37.0,M,4/16/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",18.0,12.48
46661,25.0,M,4/16/23,"9248 Parkway E, Birmingham, AL 35206",11.0,6.37
51910,20.0,M,4/16/23,"5469 S Redwood Rd, Taylorsville, UT 84123",15.0,7.17
42815,33.0,F,4/16/23,"406 S Walton Blvd, Bentonville, AR 72712",11.0,14.23
48150,46.0,F,4/16/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",14.0,5.32
53269,38.0,F,4/16/23,"1600 Montclair Rd, Birmingham, AL 35210",7.0,7.4
54523,41.0,M,4/16/23,"6586 GA-40, St. Marys, GA 31558",11.0,7.4
40645,33.0,M,4/17/23,"915 E Randol Mill Rd, Arlington, TX 76011",15.0,4.44
55708,19.0,M,4/17/23,"4424 Lebanon Pike, Hermitage, IL 37076",11.0,9.79
58527,18.0,F,4/17/23,"5335 US-280, Birmingham, AL 35242",9.0,6.81
44084,35.0,M,4/17/23,"2400 W Picacho Ave, Las Cruces, NM 88007",9.0,15.87
42696,41.0,F,4/17/23,"615 S Cumberland St, Lebanon, AL 37087",10.0,11.57
49486,58.0,F,4/17/23,"2465 Hempstead Tpke, East Meadow, NY 11554",9.0,10.74
48529,35.0,F,4/17/23,"79295 CA-111, La Quinta, CA 92253",10.0,8.01
68124,44.0,F,4/17/23,"77 Green Acres Rd S, Valley Stream, NY 11581",12.0,5.88
43466,54.0,F,4/17/23,"150 Altama Connector, Brunswick, GA 31525",8.0,6.79
47491,26.0,F,4/17/23,"32225 Temecula Pkwy, Temecula, CA 92592",10.0,2.62
44234,41.0,F,4/17/23,"79295 CA-111, La Quinta, CA 92253",9.0,7.14
46507,18.0,M,4/17/23,"1133 East-West Connector, Austell, GA 30106",8.0,10.2
48160,31.0,F,4/17/23,"5450 New Hope Commons Dr, Durham, NC 27707",16.0,13.78
42216,44.0,M,4/17/23,"615 S Cumberland St, Lebanon, TN 37087",9.0,11.37
54319,25.0,M,4/17/23,"1015 TX-80, San Marcos, TX 78666",11.0,13.96
34188,18.0,F,4/17/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",13.0,9.11
30867,34.0,M,4/17/23,"1600 Montclair Rd, Birmingham, AL 35210",8.0,15.37
56559,32.0,F,4/18/23,"204 N Anderson Ln, Hendersonville, TN 37075",7.0,14.0
64093,18.0,F,4/18/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",13.0,16.37
55112,22.0,M,4/18/23,"2100 88th St, North Bergen, NY 07047",10.0,16.68
68124,27.0,F,4/18/23,"2465 Hempstead Tpke, East Meadow, NY 11554",12.0,4.52
41646,18.0,F,4/18/23,"304 S Rockwood Dr, Cabot, AR 72023",8.0,8.76
75600,34.0,F,4/18/23,"1133 East-West Connector, Austell, GA 30106",15.0,8.09
37889,41.0,M,4/18/23,"2988 Burkesville Rd, Columbia, KY 42728",11.0,11.68
47906,48.0,F,4/18/23,"1900 S 1st St, Artesia, NM 88210",10.0,4.64
53465,47.0,F,4/18/23,"406 S Walton Blvd, Bentonville, AR 72712",14.0,3.93
59312,41.0,F,4/19/23,"2100 Chapel Hill Rd, Columbia, MO 65201",15.0,8.43
58406,20.0,F,4/19/23,"175 Outer Loop, Louisville, KY 40214",15.0,12.34
51693,35.0,F,4/19/23,"350 Hope Ave, Salt Lake City, UT 84115",12.0,17.31
67945,40.0,M,4/19/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9.0,18.2
57216,30.0,F,4/19/23,"350 Hope Ave, Salt Lake City, UT 84115",8.0,19.8
50102,18.0,F,4/19/23,"2400 W Picacho Ave, Las Cruces, NM 88007",18.0,6.28
42949,29.0,F,4/19/23,"1133 East-West Connector, Austell, GA 30106",15.0,6.16
40316,31.0,M,4/19/23,"175 Outer Loop, Louisville, KY 40214",15.0,6.3
38298,40.0,M,4/19/23,"2100 88th St, North Bergen, NY 07047",6.0,10.15
39939,48.0,M,4/19/23,"5469 S Redwood Rd, Taylorsville, UT 84123",6.0,6.0
69094,35.0,M,4/19/23,"175 Outer Loop, Louisville, KY 40214",2.0,6.95
64765,26.0,F,4/19/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",9.0,5.19
60584,38.0,F,4/19/23,"3550 S Stewart Ave, Springfield, MO 65807",17.0,1.95
55470,35.0,M,4/19/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",7.0,12.93
64093,21.0,M,4/19/23,"2400 W Picacho Ave, Las Cruces, NM 88007",9.0,4.74
67547,41.0,F,4/19/23,"77 Green Acres Rd S, Valley Stream, NY 11581",11.0,5.88
57519,35.0,F,4/19/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",15.0,7.36
49939,39.0,M,4/19/23,"1550 Nashville Rd, Franklin, KY 42134",9.0,8.27
57175,41.0,F,4/19/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9.0,21.51
60441,35.0,M,4/19/23,"6586 GA-40, St. Marys, GA 31558",9.0,3.06
55079,36.0,M,4/19/23,"350 Hope Ave, Salt Lake City, UT 84115",11.0,7.26
54288,32.0,F,4/19/23,"3550 S Stewart Ave, Springfield, MO 65807",12.0,10.84
47409,37.0,M,4/19/23,"4848 900 W, Riverdale, UT 84405",16.0,14.42
52010,19.0,F,4/19/23,"2988 Burkesville Rd, Columbia, KY 42728",11.0,8.19
42871,43.0,M,4/19/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",11.0,8.39
47906,45.0,F,4/19/23,"1900 S 1st St, Artesia, NM 88210",12.0,3.45
