customer_id,age,gender,date,location,num_items,avg_price
55366,30,F,5/5/23,"5800 W 10th St, Indianapolis, IN 46224",13,4.05
38966,18,F,5/5/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",14,5.02
51135,51,M,5/5/23,"1550 Nashville Rd, Franklin, KY 42134",9,4.49
57140,41,M,5/5/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",8,7.57
48195,21,M,5/5/23,"1725 New Hope Church Rd, Raleigh, NC 27609",18,4.68
55389,36,M,5/5/23,"2988 Burkesville Rd, Columbia, KY 42728",14,7.09
54735,45,M,5/5/23,"204 N Anderson Ln, Hendersonville, TN 37075",14,7.63
51777,23,F,5/5/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",9,13.58
67359,45,F,5/5/23,"5800 W 10th St, Indianapolis, IN 46224",8,5.85
39600,43,F,5/5/23,"204 N Anderson Ln, Hendersonville, TN 37075",,7.4
60098,29,F,5/5/23,"5335 US-280, Birmingham, AL 35242",15,6.16
56078,52,,5/5/23,"5335 US-280, Birmingham, AL 35242",8,6.04
57604,48,M,5/5/23,"615 S Cumberland St, Lebanon, AL 37087",,7.28
35144,26,M,5/5/23,"4424 Lebanon Pike, Hermitage, IL 37076",12,
39189,27,M,5/5/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",8,12.38
47305,34,F,5/5/23,"615 S Cumberland St, Lebanon, AL 37087",12,5.02
45305,48,F,5/5/23,"4424 Lebanon Pike, Hermitage, IL 37076",9,4.39
47690,42,F,5/5/23,"340 Norman Dr, Valdosta, GA 31601",8,4.2
62776,52,M,5/6/23,"1550 Nashville Rd, Franklin, KY 42134",14,10.08
56778,40,M,5/6/23,"5800 W 10th St, Indianapolis, IN 46224",12,8.65
66246,54,M,5/6/23,"79295 CA-111, La Quinta, CA 92253",13,5.09
35816,22,,5/6/23,"2400 W Picacho Ave, Las Cruces, NM 88007",10,6.91
38803,37,F,5/6/23,"204 N Anderson Ln, Hendersonville, TN 37075",13,3.6
50675,49,M,5/6/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",11,7.76
35698,31,F,5/6/23,"175 Outer Loop, Louisville, KY 40214",14,6.39
37391,40,F,5/6/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",9,6.21
59920,29,M,5/6/23,"2400 W Picacho Ave, Las Cruces, NM 88007",12,5.98
61172,18,M,5/6/23,"3550 S Stewart Ave, Springfield, MO 65807",4,4.66
55725,37,F,5/6/23,"1650 TX-351, Abilene, TX 79601",8,9.26
40806,39,M,5/6/23,,11,6.85
45146,39,M,5/6/23,"3550 S Stewart Ave, Springfield, MO 65807",10,17.67
65615,44,F,5/6/23,"141 Washington Ave Ext, Albany, NY 12205",7,7.1
54919,,F,5/6/23,"1900 S 1st St, Artesia, NM 88210",8,3.74
52961,46,M,5/6/23,"1725 New Hope Church Rd, Raleigh, NC 27609",11,2.32
58177,31,F,5/6/23,"204 N Anderson Ln, Hendersonville, TN 37075",6,4.36
56860,34,F,5/6/23,"1900 S 1st St, Artesia, NM 88210",10,10.75
50928,38,M,5/6/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",16,9.03
52897,35,M,5/6/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",,9.28
62276,18,F,5/6/23,"9248 Parkway E, Birmingham, AL 35206",13,4.23
48195,30,F,5/6/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",9,9.09
65931,26,F,5/6/23,"1550 Nashville Rd, Franklin, KY 42134",11,9.85
68260,39,F,5/6/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",7,4.16
58816,37,F,5/6/23,"77 Green Acres Rd S, Valley Stream, NY 11581",12,2.64
38209,42,F,5/6/23,"77 Green Acres Rd S, Valley Stream, NY 11581",11,21.73
39551,25,M,5/6/23,"2465 Hempstead Tpke, East Meadow, NY 11554",10,11.86
42846,40,F,5/6/23,"5800 W 10th St, Indianapolis, IN 46224",14,6.48
44076,44,F,5/7/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",11,7.62
49803,35,M,5/7/23,"2800 NC-24 #87, Cameron, NC 28326",9,8.28
60399,34,F,5/7/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",7,5.27
53824,27,F,5/7/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",13,7.13
60654,18,F,5/7/23,"615 S Cumberland St, Lebanon, AL 37087",10,3.62
67553,28,F,5/7/23,"2100 88th St, North Bergen, NY 07047",8,5.93
46271,50,M,5/7/23,"340 Norman Dr, Valdosta, GA 31601",14,7.65
55583,35,F,5/7/23,"1000 W Nifong Blvd, Columbia, MO 65203",16,18.59
52858,34,F,5/7/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",16,2.86
47752,41,F,5/7/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",8,9.19
45683,41,M,5/7/23,"304 S Rockwood Dr, Cabot, AR 72023",18,15.72
36528,27,M,5/7/23,"406 S Walton Blvd, Bentonville, AR 72712",7,9.69
50870,32,F,5/7/23,"4848 900 W, Riverdale, UT 84405",13,6.25
50740,39,F,5/7/23,"1725 New Hope Church Rd, Raleigh, NC 27609",11,8.66
69011,31,F,5/7/23,"615 S Cumberland St, Lebanon, TN 37087",12,5.48
64093,46,M,5/7/23,"1900 S 1st St, Artesia, NM 88210",12,13.34
49393,43,F,5/7/23,"3550 S Stewart Ave, Springfield, MO 65807",12,10.44
50268,40,F,5/7/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",10,6.69
60760,56,M,5/7/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",11,15.29
60913,29,F,5/8/23,"200 Walmart Way, Avon, IN 46123",7,14.64
41439,39,M,5/8/23,"915 E Randol Mill Rd, Arlington, TX 76011",11,6.09
56103,42,F,5/8/23,"915 E Randol Mill Rd, Arlington, TX 76011",23,7.53
36172,35,F,5/8/23,"9248 Parkway E, Birmingham, AL 35206",9,5.23
55885,33,M,5/8/23,"304 S Rockwood Dr, Cabot, AR 72023",10,6.48
64778,,M,5/8/23,"1133 East-West Connector, Austell, GA 30106",13,9.3
65432,,F,5/8/23,"1133 East-West Connector, Austell, GA 30106",8,6.27
39934,27,M,5/8/23,"2110 W Walnut St, Rogers, AR 72756",10,5.41
48147,34,F,5/8/23,"2988 Burkesville Rd, Columbia, KY 42728",10,4.96
32602,32,M,5/8/23,"32225 Temecula Pkwy, Temecula, CA 92592",7,12.37
47610,34,M,5/8/23,"204 N Anderson Ln, Hendersonville, TN 37075",3,6.93
48926,34,F,5/8/23,"1133 East-West Connector, Austell, GA 30106",11,8.37
56256,26,M,5/8/23,"5469 S Redwood Rd, Taylorsville, UT 84123",9,8.72
44169,28,F,5/8/23,"1550 Nashville Rd, Franklin, KY 42134",13,9.42
61087,42,F,5/8/23,"406 S Walton Blvd, Bentonville, AR 72712",13,16.7
33165,41,F,5/8/23,"150 Altama Connector, Brunswick, GA 31525",11,6.61
59633,25,M,5/8/23,"2465 Hempstead Tpke, East Meadow, NY 11554",12,3.91
52076,29,F,5/8/23,"1650 TX-351, Abilene, TX 79601",9,5.45
74457,38,M,5/8/23,"2465 Hempstead Tpke, East Meadow, NY 11554",14,
60560,29,F,5/8/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",17,7.74
65023,43,F,5/8/23,"3550 S Stewart Ave, Springfield, MO 65807",16,7.29
50758,31,M,5/9/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",12,28.09
30245,35,F,5/9/23,"175 Outer Loop, Louisville, KY 40214",11,7
45411,43,M,5/9/23,"1650 TX-351, Abilene, TX 79601",16,11.77
42742,44,M,5/9/23,"200 Walmart Way, Avon, IN 46123",19,7.02
40184,43,M,5/9/23,"9248 Parkway E, Birmingham, AL 35206",10,9.94
32369,43,F,5/9/23,"77 Green Acres Rd S, Valley Stream, NY 11581",16,6.03
46375,37,F,5/9/23,"204 N Anderson Ln, Hendersonville, TN 37075",12,8.06
49544,21,M,5/9/23,"585 N State St, Lindon, UT 84042",11,6.03
34434,42,M,5/9/23,"1015 TX-80, San Marcos, TX 78666",11,4.85
43622,45,M,5/9/23,,12,16.23
58527,52,M,5/9/23,"5335 US-280, Birmingham, AL 35242",19,8
66153,20,M,5/9/23,"1000 W Nifong Blvd, Columbia, MO 65203",14,8.6
44861,27,F,5/9/23,"585 N State St, Lindon, UT 84042",10,19.94
49032,43,M,5/9/23,"1801 W Main St, West Plains, MO 65775",10,9.12
65475,31,M,5/9/23,"1015 TX-80, San Marcos, TX 78666",9,7.15
75895,58,M,5/9/23,"2110 W Walnut St, Rogers, AR 72756",14,4.63
46375,30,M,5/9/23,"615 S Cumberland St, Lebanon, TN 37087",12,7.52
43265,42,M,5/9/23,"5469 S Redwood Rd, Taylorsville, UT 84123",8,8.29
53436,34,M,5/9/23,"5800 W 10th St, Indianapolis, IN 46224",13,6.47
65380,30,M,5/9/23,"915 E Randol Mill Rd, Arlington, TX 76011",17,9.72
42979,,F,5/9/23,"2110 W Walnut St, Rogers, AR 72756",19,13.9
47735,58,F,5/9/23,"1000 W Nifong Blvd, Columbia, MO 65203",12,10.46
53261,31,F,5/9/23,"1650 TX-351, Abilene, TX 79601",11,5.72
43002,30,F,5/9/23,"4424 Lebanon Pike, Hermitage, IL 37076",14,2.4
36223,25,F,5/9/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",14,5.05
39939,26,M,5/9/23,"4848 900 W, Riverdale, UT 84405",10,5.05
53824,39,F,5/9/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",11,5.33
59531,27,F,5/9/23,"5450 New Hope Commons Dr, Durham, NC 27707",9,6.93
50438,20,F,5/9/23,"406 S Walton Blvd, Bentonville, AR 72712",9,3.02
45705,37,F,5/10/23,"1725 New Hope Church Rd, Raleigh, NC 27609",13,2.19
50438,56,M,5/10/23,"304 S Rockwood Dr, Cabot, AR 72023",12,10.53
59495,38,M,5/10/23,"32225 Temecula Pkwy, Temecula, CA 92592",10,5.19
28273,46,M,5/10/23,,8,8.07
56159,38,F,5/10/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",10,6.67
45342,33,M,5/10/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",8,7.1
37232,58,M,5/10/23,"6586 GA-40, St. Marys, GA 31558",15,6.7
50245,19,M,5/10/23,"1000 W Nifong Blvd, Columbia, MO 65203",13,10.17
35816,53,F,5/10/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",15,10.64
45346,33,F,5/10/23,"340 Norman Dr, Valdosta, GA 31601",15,5.86
43222,39,M,5/10/23,"915 E Randol Mill Rd, Arlington, TX 76011",4,7.82
52855,41,F,5/10/23,"2100 Chapel Hill Rd, Columbia, MO 65201",17,9.68
41963,43,M,5/10/23,"915 E Randol Mill Rd, Arlington, TX 76011",5,10.83
53991,36,M,5/10/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",13,9.11
33305,37,M,5/10/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",13,14.6
46251,41,M,5/10/23,"1550 Nashville Rd, Franklin, KY 42134",10,10.98
52356,47,F,5/10/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",13,
40269,18,M,5/10/23,"765 Hurst St, Center, TX 75935",12,13.65
61355,19,F,5/10/23,"175 Outer Loop, Louisville, KY 40214",15,11.22
46783,25,F,5/11/23,"2901 Central Ave, Columbus, IN 47201",8,13.47
48615,36,M,5/11/23,"406 S Walton Blvd, Bentonville, AR 72712",10,2.84
38041,36,M,5/11/23,"175 Outer Loop, Louisville, KY 40214",9,8.1
53026,23,M,5/11/23,"615 S Cumberland St, Lebanon, AL 37087",17,7.85
50773,34,F,5/11/23,"2400 W Picacho Ave, Las Cruces, NM 88007",6,2.89
70102,30,M,5/11/23,"6586 GA-40, St. Marys, GA 31558",13,6.01
47631,18,M,5/11/23,"32225 Temecula Pkwy, Temecula, CA 92592",14,2.9
44263,40,M,5/11/23,"1015 TX-80, San Marcos, TX 78666",14,12.17
61873,43,F,5/11/23,"1133 East-West Connector, Austell, GA 30106",13,8.2
75600,33,F,5/11/23,"1650 TX-351, Abilene, TX 79601",10,3.93
61857,29,M,5/11/23,"1600 Montclair Rd, Birmingham, AL 35210",10,7.64
52673,54,F,5/11/23,"79295 CA-111, La Quinta, CA 92253",7,10.52
49735,42,F,5/11/23,"1015 TX-80, San Marcos, TX 78666",11,7.95
59503,40,F,5/11/23,"5469 S Redwood Rd, Taylorsville, UT 84123",6,
49734,30,F,5/11/23,"1600 Montclair Rd, Birmingham, AL 35210",11,5.61
71451,33,M,5/11/23,"304 S Rockwood Dr, Cabot, AR 72023",9,10.79
48529,30,F,5/11/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9,10.95
43228,29,M,5/11/23,"32225 Temecula Pkwy, Temecula, CA 92592",12,10.72
28466,34,F,5/11/23,"765 Hurst St, Center, TX 75935",19,27.57
61894,21,F,5/11/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",12,12.35
44263,19,M,5/11/23,"1015 TX-80, San Marcos, TX 78666",9,5.67
62557,41,M,5/11/23,"1900 S 1st St, Artesia, NM 88210",14,10.37
37858,39,F,5/11/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",8,7.94
54687,32,F,5/11/23,"3550 S Stewart Ave, Springfield, MO 65807",12,10.8
47558,22,M,5/11/23,"5800 W 10th St, Indianapolis, IN 46224",6,7.87
48036,29,M,5/11/23,"2988 Burkesville Rd, Columbia, KY 42728",10,3.09
51990,29,M,5/11/23,"2000 Old Fort Pkwy, Murfreesboro, IL 37129",12,9.24
44231,39,M,5/12/23,"2100 Chapel Hill Rd, Columbia, MO 65201",9,7.38
54567,38,F,5/12/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",7,12.58
61873,28,F,5/12/23,"150 Altama Connector, Brunswick, GA 31525",11,7.51
43993,40,F,5/12/23,"915 E Randol Mill Rd, Arlington, TX 76011",8,5.07
70133,34,F,5/12/23,"2800 NC-24 #87, Cameron, NC 28326",9,9.88
49339,26,F,5/12/23,"3550 S Stewart Ave, Springfield, MO 65807",7,16.01
60889,37,M,5/12/23,"340 Norman Dr, Valdosta, GA 31601",11,3.21
44839,23,M,5/12/23,"1650 TX-351, Abilene, TX 79601",7,6.31
42998,44,F,5/12/23,"340 Norman Dr, Valdosta, GA 31601",13,
53269,38,M,5/12/23,"9248 Parkway E, Birmingham, AL 35206",,5.14
54288,19,F,5/12/23,"1801 W Main St, West Plains, MO 65775",19,2.98
53319,39,M,5/12/23,"1650 TX-351, Abilene, TX 79601",7,10.13
43485,32,F,5/12/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",15,13.43
51810,34,F,5/12/23,"32225 Temecula Pkwy, Temecula, CA 92592",14,4.35
38037,47,M,5/12/23,"9248 Parkway E, Birmingham, AL 35206",16,8.78
50976,47,M,5/12/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",15,7.86
34968,33,F,5/12/23,"1801 W Main St, West Plains, MO 65775",10,3.76
46299,30,F,5/12/23,"8151 E Washington St, Indianapolis, IN 46219",13,7.04
59960,38,M,5/12/23,"2110 W Walnut St, Rogers, AR 72756",15,7.6
44982,32,F,5/12/23,"79295 CA-111, La Quinta, CA 92253",10,4.29
59163,31,F,5/12/23,"406 S Walton Blvd, Bentonville, AR 72712",13,6.01
54040,45,M,5/12/23,"1650 TX-351, Abilene, TX 79601",10,3.64
56621,37,F,5/12/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",6,6.5
51910,49,F,5/12/23,"350 Hope Ave, Salt Lake City, UT 84115",7,6.5
68811,40,F,5/12/23,"77 Green Acres Rd S, Valley Stream, NY 11581",10,23.46
48093,25,F,5/12/23,"141 Washington Ave Ext, Albany, NY 12205",14,7.63
34493,37,M,5/12/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",13,21.62
42801,29,F,5/13/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",6,4.41
44231,26,F,5/13/23,"1000 W Nifong Blvd, Columbia, MO 65203",10,7.91
47249,19,F,5/13/23,,11,10.47
45223,23,M,5/13/23,"77 Green Acres Rd S, Valley Stream, NY 11581",7,9.83
39734,43,M,5/13/23,"4848 900 W, Riverdale, UT 84405",7,12.12
68820,28,F,5/13/23,"200 Walmart Way, Avon, IN 46123",11,8.81
65739,24,F,5/13/23,"6586 GA-40, St. Marys, GA 31558",13,10.84
67553,55,F,5/13/23,"77 Green Acres Rd S, Valley Stream, NY 11581",10,4.36
60399,30,F,5/13/23,"2800 NC-24 #87, Cameron, NC 28326",7,7.79
58527,39,M,5/13/23,"1600 Montclair Rd, Birmingham, AL 35210",4,11.86
43534,37,F,5/13/23,"175 Outer Loop, Louisville, KY 40214",8,
56565,32,F,5/13/23,"4848 900 W, Riverdale, UT 84405",7,16.2
66073,44,,5/13/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",10,3.71
55136,30,M,5/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",7,8.72
55387,32,F,5/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",6,16.01
61870,28,F,5/13/23,,14,5.89
50754,18,F,5/13/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",10,7.85
62657,42,M,5/13/23,"585 N State St, Lindon, UT 84042",7,21.51
55387,20,M,5/13/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, TN 37122",12,6.8
60309,46,M,5/13/23,"141 Washington Ave Ext, Albany, NY 12205",10,11.31
69140,30,M,5/13/23,"2100 Chapel Hill Rd, Columbia, MO 65201",12,8.56
37723,43,F,5/13/23,"406 S Walton Blvd, Bentonville, AR 72712",14,10.5
61009,44,M,5/13/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",5,8.55
49271,30,M,5/13/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",11,8.46
64412,34,F,5/13/23,"350 Hope Ave, Salt Lake City, UT 84115",14,4.53
60495,24,F,5/13/23,"1725 New Hope Church Rd, Raleigh, NC 27609",12,3.57
45353,36,F,5/13/23,"2988 Burkesville Rd, Columbia, KY 42728",11,6.24
51252,45,F,5/13/23,"9248 Parkway E, Birmingham, AL 35206",15,12.66
44531,27,M,5/13/23,"1801 W Main St, West Plains, MO 65775",11,6.65
46154,40,F,5/13/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",16,7.8
46661,26,F,5/13/23,"5335 US-280, Birmingham, AL 35242",10,10.97
63902,44,M,5/13/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9,5.32
40405,40,M,5/14/23,"2100 88th St, North Bergen, NY 07047",18,9.22
32391,31,M,5/14/23,"2800 NC-24 #87, Cameron, NC 28326",10,5.95
50557,18,F,5/14/23,"32225 Temecula Pkwy, Temecula, CA 92592",7,7.6
50455,31,F,5/14/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",9,9.15
59190,33,M,5/14/23,"3550 S Stewart Ave, Springfield, MO 65807",11,6.59
57660,34,M,5/14/23,"406 S Walton Blvd, Bentonville, AR 72712",6,5.49
39222,35,F,5/14/23,"77 Green Acres Rd S, Valley Stream, NY 11581",13,13.29
42527,38,M,5/14/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",15,3.07
49650,44,M,5/14/23,"915 E Randol Mill Rd, Arlington, TX 76011",16,3.1
40316,28,F,5/14/23,"175 Outer Loop, Louisville, KY 40214",10,13.09
30062,46,M,5/14/23,"6586 GA-40, St. Marys, GA 31558",13,12.48
57077,43,M,5/14/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",9,8.62
53197,38,M,5/14/23,"2988 Burkesville Rd, Columbia, KY 42728",9,3.79
48050,30,M,5/14/23,"2461 E Gulf To Lake Hwy, Inverness, FL 34453",11,6.16
60736,34,F,5/14/23,"2901 Central Ave, Columbus, IN 47201",,
61398,18,F,5/14/23,"2400 W Picacho Ave, Las Cruces, NM 88007",15,5.11
63920,37,M,5/14/23,"4424 Lebanon Pike, Hermitage, IL 37076",13,9.57
36301,18,F,5/14/23,"304 S Rockwood Dr, Cabot, AR 72023",20,14.36
26980,35,M,5/14/23,"304 S Rockwood Dr, Cabot, AR 72023",,21.82
59920,31,M,5/14/23,"10000 Coors Blvd NW, Albuquerque, NM 87114",14,9.14
38167,34,M,5/14/23,"2800 NC-24 #87, Cameron, NC 28326",13,8.29
68381,18,F,5/14/23,"32225 Temecula Pkwy, Temecula, CA 92592",16,10.79
56778,41,M,5/14/23,"8151 E Washington St, Indianapolis, IN 46219",5,7.35
54732,43,M,5/14/23,"615 S Cumberland St, Lebanon, AL 37087",9,10.83
54676,32,M,5/14/23,"175 Outer Loop, Louisville, KY 40214",13,3.72
52174,18,F,5/14/23,"8322 Pineville-Matthews Rd, Charlotte, NC 28226",15,4.31
53417,30,M,5/14/23,"304 S Rockwood Dr, Cabot, AR 72023",10,5.52
43960,39,M,5/14/23,"2901 Central Ave, Columbus, IN 47201",11,6.15
45128,25,M,5/14/23,"1600 Montclair Rd, Birmingham, AL 35210",13,4.89
48482,37,M,5/14/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",5,3.16
43283,30,,5/15/23,"5335 US-280, Birmingham, AL 35242",14,10.29
49342,49,M,5/15/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",12,14.17
55219,32,M,5/15/23,"1650 TX-351, Abilene, TX 79601",8,3.79
40350,18,M,5/15/23,"615 S Cumberland St, Lebanon, AL 37087",12,27.36
36555,36,F,5/15/23,"1600 Montclair Rd, Birmingham, AL 35210",11,7.13
45120,36,M,5/15/23,"1000 W Nifong Blvd, Columbia, MO 65203",11,13.09
53946,37,F,5/15/23,"300 Pleasant Grove Rd Ste 600, Mount Juliet, IL 61522",8,3.08
21037,43,M,5/15/23,"406 S Walton Blvd, Bentonville, AR 72712",12,13.18
56127,21,,5/15/23,"77 Green Acres Rd S, Valley Stream, NY 11581",9,7.24
55796,37,F,5/15/23,"1650 TX-351, Abilene, TX 79601",12,4.23
58303,38,F,5/15/23,"340 Norman Dr, Valdosta, GA 31601",14,14.51
36014,36,M,5/15/23,"350 Hope Ave, Salt Lake City, UT 84115",16,17.88
61487,43,F,5/15/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",6,13.31
46083,39,F,5/15/23,"204 N Anderson Ln, Hendersonville, TN 37075",9,8.09
43791,50,M,5/15/23,"2800 NC-24 #87, Cameron, NC 28326",14,10.56
54956,30,F,5/15/23,"1133 East-West Connector, Austell, GA 30106",10,7.13
66449,37,F,5/15/23,"8151 E Washington St, Indianapolis, IN 46219",16,
70740,33,F,5/15/23,"1650 TX-351, Abilene, TX 79601",8,9.59
49758,42,F,5/15/23,"150 Altama Connector, Brunswick, GA 31525",12,4.92
49966,18,F,5/15/23,"4424 Lebanon Pike, Hermitage, IL 37076",9,3.5
64205,25,M,5/15/23,"150 Altama Connector, Brunswick, GA 31525",9,4.81
64799,34,M,5/15/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",13,6.88
38041,29,M,5/15/23,"175 Outer Loop, Louisville, KY 40214",13,12.91
45123,36,M,5/15/23,"9248 Parkway E, Birmingham, AL 35206",,9.62
51968,37,F,5/15/23,"8151 E Washington St, Indianapolis, IN 46219",8,14.01
35210,18,F,5/15/23,"2100 Chapel Hill Rd, Columbia, MO 65201",15,3.55
48499,25,M,5/15/23,"200 Walmart Way, Avon, IN 46123",8,14.52
47513,37,F,5/16/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",,4.33
60913,41,M,5/16/23,"200 Walmart Way, Avon, IN 46123",6,7.85
31989,27,F,5/16/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",15,9.19
62625,32,F,5/16/23,,10,8.35
52005,37,M,5/16/23,"3550 S Stewart Ave, Springfield, MO 65807",18,5.44
41494,38,F,5/16/23,"3550 S Stewart Ave, Springfield, MO 65807",10,6.67
62382,35,M,5/16/23,"5511 Murfreesboro Rd, La Vergne, IL 37086",13,7.54
46968,51,F,5/16/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",12,11.54
46779,46,F,5/16/23,"6100 Paseo Del Norte Blvd NE, Albuquerque, NM 87113",9,5.38
37742,38,F,5/16/23,,,3.27
64775,36,F,5/16/23,"2110 W Walnut St, Rogers, AR 72756",8,9.59
41915,26,F,5/16/23,"20 Ferguson Blvd, Dry Ridge, KY 41035",,5.33
43540,31,F,5/16/23,"2988 Burkesville Rd, Columbia, KY 42728",10,3.66
67106,38,M,5/16/23,"141 Washington Ave Ext, Albany, NY 12205",18,19.52
33165,24,F,5/16/23,"340 Norman Dr, Valdosta, GA 31601",15,5.19
57708,37,F,5/16/23,"175 Outer Loop, Louisville, KY 40214",,4.84
42815,22,F,5/16/23,"4208 Pleasant Crossing Blvd, Rogers, AR 72758",9,2.83
43943,51,M,5/16/23,"4848 900 W, Riverdale, UT 84405",13,8.81
45280,18,F,5/16/23,"350 Hope Ave, Salt Lake City, UT 84115",11,5.42
37522,32,M,5/16/23,"1600 Montclair Rd, Birmingham, AL 35210",14,9.88
41088,41,F,5/16/23,"6586 GA-40, St. Marys, GA 31558",12,19.28
46468,18,F,5/16/23,"175 Outer Loop, Louisville, KY 40214",9,10.24
43080,33,F,5/16/23,"350 Hope Ave, Salt Lake City, UT 84115",10,6.69
40805,38,F,5/17/23,"2988 Burkesville Rd, Columbia, KY 42728",10,5.05
54664,26,F,5/17/23,"77 Green Acres Rd S, Valley Stream, NY 11581",17,7.03
58524,45,M,5/17/23,"2461 E Gulf To Lake Hwy, Inverness, FL 34453",12,3.9
35214,18,F,5/17/23,"2465 Hempstead Tpke, East Meadow, NY 11554",14,10.04
47476,55,M,5/17/23,"1650 TX-351, Abilene, TX 79601",13,5.26
39939,38,M,5/17/23,"4848 900 W, Riverdale, UT 84405",9,3.32
71709,32,F,5/17/23,"175 Outer Loop, Louisville, KY 40214",9,17.27
54770,44,F,5/17/23,"2800 NC-24 #87, Cameron, NC 28326",14,7.02
42074,56,F,5/17/23,"2100 Vista Way, Oceanside, CA 92054",14,4.38
50884,35,F,5/17/23,"1650 TX-351, Abilene, TX 79601",12,7.92
57575,28,M,5/17/23,"2800 NC-24 #87, Cameron, NC 28326",11,10.72
42039,40,F,5/17/23,"1650 TX-351, Abilene, TX 79601",13,4.24
50488,21,F,5/17/23,"6885 S Suncoast Blvd, Homosassa, FL 34446",8,5.67
60830,34,M,5/17/23,"1861 S San Jacinto Ave, San Jacinto, CA 92583",8,7.03
56513,21,M,5/17/23,"2901 Central Ave, Columbus, IN 47201",9,6.26
44640,18,F,5/17/23,"1000 W Nifong Blvd, Columbia, MO 65203",3,12.81
75600,33,F,5/17/23,"1650 TX-351, Abilene, TX 79601",8,9.63
45790,18,M,5/17/23,"9248 Parkway E, Birmingham, AL 35206",7,7.2
58896,54,F,5/17/23,"304 S Rockwood Dr, Cabot, AR 72023",8,4.27
64656,35,F,5/17/23,"1133 East-West Connector, Austell, GA 30106",9,20.89
57462,47,M,5/17/23,"3826 S Suncoast Blvd, Homosassa, FL 34448",13,6.18
41494,33,M,5/18/23,"1801 W Main St, West Plains, MO 65775",13,17.45
31980,33,F,5/18/23,"585 N State St, Lindon, UT 84042",8,8.68
55947,28,F,5/18/23,"150 Altama Connector, Brunswick, GA 31525",16,10.89
44230,25,F,5/18/23,"1801 W Main St, West Plains, MO 65775",12,11.19
60857,36,F,5/18/23,"1936 N Lecanto Hwy, Lecanto, FL 34461",11,2.75
41530,35,M,5/18/23,"6586 GA-40, St. Marys, GA 31558",5,11.74
46907,50,F,5/18/23,"32225 Temecula Pkwy, Temecula, CA 92592",13,2.42
